device_id,seq,payload_ts,arrival_time,duplicate_flag,gap_flag,temp,hum
101,16,1766554482,1766554502.9945853,1,0,21.07,45.46
101,17,1766554484,1766554502.9979734,1,0,25.29,58.63
101,17,1766554486,1766554502.9979734,1,0,25.53,63.38
101,19,1766554488,1766554503.002306,1,0,32.17,46.43
101,19,1766554490,1766554503.002306,1,0,23.79,49.86
101,21,1766554492,1766554503.0044665,1,0,23.28,45.75
101,21,1766554494,1766554503.0044665,1,0,27.2,63.95
101,23,1766554496,1766554502.993032,1,0,27.2,45.53
101,23,1766554498,1766554502.993032,1,0,31.51,69.08
101,25,1766554500,1766554502.9920263,1,0,33.35,54.77
101,25,1766554502,1766554502.9920263,1,0,31.3,60.95
101,8,1766554466,1766554503.4966297,1,0,26.47,49.74
101,8,1766554468,1766554503.4966297,1,0,28.4,43.93
101,10,1766554470,1766554503.4968388,1,0,27.12,43.14
101,10,1766554472,1766554503.4968388,1,0,34.7,44.03
101,12,1766554474,1766554503.4920013,1,0,34.28,47.65
101,12,1766554476,1766554503.4920013,1,0,34.0,53.64
101,14,1766554478,1766554503.5041056,1,0,32.6,63.04
101,14,1766554478,1766554503.5041056,1,0,25.91,60.5
101,16,1766554480,1766554503.4915452,1,0,22.41,62.93
101,16,1766554482,1766554503.4915452,1,0,21.07,45.46
101,17,1766554484,1766554503.491713,1,0,25.29,58.63
101,17,1766554486,1766554503.491713,1,0,25.53,63.38
101,19,1766554488,1766554503.491352,1,0,32.17,46.43
101,19,1766554490,1766554503.491352,1,0,23.79,49.86
101,21,1766554492,1766554503.5044389,1,0,23.28,45.75
101,21,1766554494,1766554503.5044389,1,0,27.2,63.95
101,23,1766554496,1766554503.4916334,1,0,27.2,45.53
101,23,1766554498,1766554503.4916334,1,0,31.51,69.08
101,25,1766554500,1766554503.4934936,1,0,33.35,54.77
101,25,1766554502,1766554503.4934936,1,0,31.3,60.95
101,8,1766554466,1766554503.9960408,1,0,26.47,49.74
101,8,1766554468,1766554503.9960408,1,0,28.4,43.93
101,10,1766554470,1766554503.9984896,1,0,27.12,43.14
101,10,1766554472,1766554503.9984896,1,0,34.7,44.03
101,17,1766554484,1766554503.992854,1,0,25.29,58.63
101,17,1766554486,1766554503.992854,1,0,25.53,63.38
101,23,1766554496,1766554503.9988434,1,0,27.2,45.53
101,23,1766554498,1766554503.9988434,1,0,31.51,69.08
101,25,1766554500,1766554503.996393,1,0,33.35,54.77
101,25,1766554502,1766554503.996393,1,0,31.3,60.95
101,12,1766554474,1766554504.0087428,1,0,34.28,47.65
101,12,1766554476,1766554504.0087428,1,0,34.0,53.64
101,14,1766554478,1766554504.0084114,1,0,32.6,63.04
101,14,1766554478,1766554504.0084114,1,0,25.91,60.5
101,16,1766554480,1766554504.0074487,1,0,22.41,62.93
101,16,1766554482,1766554504.0074487,1,0,21.07,45.46
101,19,1766554488,1766554504.0055256,1,0,32.17,46.43
101,19,1766554490,1766554504.0055256,1,0,23.79,49.86
101,21,1766554492,1766554504.0051754,1,0,23.28,45.75
101,21,1766554494,1766554504.0051754,1,0,27.2,63.95
101,8,1766554466,1766554504.5014722,1,0,26.47,49.74
101,8,1766554468,1766554504.5014722,1,0,28.4,43.93
101,12,1766554474,1766554504.4938145,1,0,34.28,47.65
101,12,1766554476,1766554504.4938145,1,0,34.0,53.64
101,16,1766554480,1766554504.50052,1,0,22.41,62.93
101,16,1766554482,1766554504.50052,1,0,21.07,45.46
101,19,1766554488,1766554504.4999628,1,0,32.17,46.43
101,19,1766554490,1766554504.4999628,1,0,23.79,49.86
101,21,1766554492,1766554504.4934618,1,0,23.28,45.75
101,21,1766554494,1766554504.4934618,1,0,27.2,63.95
101,25,1766554500,1766554504.500281,1,0,33.35,54.77
101,25,1766554502,1766554504.500281,1,0,31.3,60.95
101,10,1766554470,1766554504.5064402,1,0,27.12,43.14
101,10,1766554472,1766554504.5064402,1,0,34.7,44.03
101,14,1766554478,1766554504.5052354,1,0,32.6,63.04
101,14,1766554478,1766554504.5052354,1,0,25.91,60.5
101,17,1766554484,1766554504.5107286,1,0,25.29,58.63
101,17,1766554486,1766554504.5107286,1,0,25.53,63.38
101,23,1766554496,1766554504.5088851,1,0,27.2,45.53
101,23,1766554498,1766554504.5088851,1,0,31.51,69.08
101,8,1766554466,1766554504.9981391,1,0,26.47,49.74
101,8,1766554468,1766554504.9981391,1,0,28.4,43.93
101,10,1766554470,1766554505.0106492,1,0,27.12,43.14
101,10,1766554472,1766554505.0106492,1,0,34.7,44.03
101,12,1766554474,1766554505.0004222,1,0,34.28,47.65
101,12,1766554476,1766554505.0004222,1,0,34.0,53.64
101,14,1766554478,1766554505.0136094,1,0,32.6,63.04
101,14,1766554478,1766554505.0136094,1,0,25.91,60.5
101,16,1766554480,1766554505.005102,1,0,22.41,62.93
101,16,1766554482,1766554505.005102,1,0,21.07,45.46
101,17,1766554484,1766554505.01387,1,0,25.29,58.63
101,17,1766554486,1766554505.01387,1,0,25.53,63.38
101,19,1766554488,1766554505.0038838,1,0,32.17,46.43
101,19,1766554490,1766554505.0038838,1,0,23.79,49.86
101,21,1766554492,1766554504.997694,1,0,23.28,45.75
101,21,1766554494,1766554504.997694,1,0,27.2,63.95
101,23,1766554496,1766554504.9979784,1,0,27.2,45.53
101,23,1766554498,1766554504.9979784,1,0,31.51,69.08
101,25,1766554500,1766554504.9974177,1,0,33.35,54.77
101,25,1766554502,1766554504.9974177,1,0,31.3,60.95
101,8,1766554466,1766554505.5071838,1,0,26.47,49.74
101,8,1766554468,1766554505.5071838,1,0,28.4,43.93
101,10,1766554470,1766554505.5083466,1,0,27.12,43.14
101,10,1766554472,1766554505.5083466,1,0,34.7,44.03
101,12,1766554474,1766554505.5085013,1,0,34.28,47.65
101,12,1766554476,1766554505.5085013,1,0,34.0,53.64
101,14,1766554478,1766554505.5111337,1,0,32.6,63.04
101,14,1766554478,1766554505.5111337,1,0,25.91,60.5
101,16,1766554480,1766554505.5201337,1,0,22.41,62.93
101,16,1766554482,1766554505.5201337,1,0,21.07,45.46
101,17,1766554484,1766554505.5079253,1,0,25.29,58.63
101,17,1766554486,1766554505.5079253,1,0,25.53,63.38
101,19,1766554488,1766554505.507568,1,0,32.17,46.43
101,19,1766554490,1766554505.507568,1,0,23.79,49.86
101,21,1766554492,1766554505.5088584,1,0,23.28,45.75
101,21,1766554494,1766554505.5088584,1,0,27.2,63.95
101,23,1766554496,1766554505.5104666,1,0,27.2,45.53
101,23,1766554498,1766554505.5104666,1,0,31.51,69.08
101,25,1766554500,1766554505.507848,1,0,33.35,54.77
101,25,1766554502,1766554505.507848,1,0,31.3,60.95
101,8,1766554466,1766554506.0319052,1,0,26.47,49.74
101,8,1766554468,1766554506.0319052,1,0,28.4,43.93
101,10,1766554470,1766554506.041349,1,0,27.12,43.14
101,10,1766554472,1766554506.041349,1,0,34.7,44.03
101,12,1766554474,1766554506.0398738,1,0,34.28,47.65
101,12,1766554476,1766554506.0398738,1,0,34.0,53.64
101,14,1766554478,1766554506.0411062,1,0,32.6,63.04
101,14,1766554478,1766554506.0411062,1,0,25.91,60.5
101,16,1766554480,1766554506.032762,1,0,22.41,62.93
101,16,1766554482,1766554506.032762,1,0,21.07,45.46
101,17,1766554484,1766554506.0320075,1,0,25.29,58.63
101,17,1766554486,1766554506.0320075,1,0,25.53,63.38
101,19,1766554488,1766554506.042382,1,0,32.17,46.43
101,19,1766554490,1766554506.042382,1,0,23.79,49.86
101,21,1766554492,1766554506.0312269,1,0,23.28,45.75
101,21,1766554494,1766554506.0312269,1,0,27.2,63.95
101,23,1766554496,1766554506.0324087,1,0,27.2,45.53
101,23,1766554498,1766554506.0324087,1,0,31.51,69.08
101,25,1766554500,1766554506.0315819,1,0,33.35,54.77
101,25,1766554502,1766554506.0315819,1,0,31.3,60.95
101,26,1766554504,1766554506.3835082,0,0,24.18,60.91
101,26,1766554506,1766554506.3835082,0,0,26.78,42.09
101,8,1766554466,1766554506.557124,1,0,26.47,49.74
101,8,1766554468,1766554506.557124,1,0,28.4,43.93
101,10,1766554470,1766554506.5532978,1,0,27.12,43.14
101,10,1766554472,1766554506.5532978,1,0,34.7,44.03
101,12,1766554474,1766554506.5530536,1,0,34.28,47.65
101,12,1766554476,1766554506.5530536,1,0,34.0,53.64
101,14,1766554478,1766554506.5533974,1,0,32.6,63.04
101,14,1766554478,1766554506.5533974,1,0,25.91,60.5
101,16,1766554480,1766554506.552707,1,0,22.41,62.93
101,16,1766554482,1766554506.552707,1,0,21.07,45.46
101,17,1766554484,1766554506.5537784,1,0,25.29,58.63
101,17,1766554486,1766554506.5537784,1,0,25.53,63.38
101,19,1766554488,1766554506.5553184,1,0,32.17,46.43
101,19,1766554490,1766554506.5553184,1,0,23.79,49.86
101,21,1766554492,1766554506.5647728,1,0,23.28,45.75
101,21,1766554494,1766554506.5647728,1,0,27.2,63.95
101,23,1766554496,1766554506.5540214,1,0,27.2,45.53
101,23,1766554498,1766554506.5540214,1,0,31.51,69.08
101,25,1766554500,1766554506.5543294,1,0,33.35,54.77
101,25,1766554502,1766554506.5543294,1,0,31.3,60.95
101,26,1766554504,1766554506.5536978,1,0,24.18,60.91
101,26,1766554506,1766554506.5536978,1,0,26.78,42.09
101,27,1766554507,1766554507.1347182
101,8,1766554466,1766554507.101879,1,0,26.47,49.74
101,8,1766554468,1766554507.101879,1,0,28.4,43.93
101,10,1766554470,1766554507.1071086,1,0,27.12,43.14
101,10,1766554472,1766554507.1071086,1,0,34.7,44.03
101,12,1766554474,1766554507.106731,1,0,34.28,47.65
101,12,1766554476,1766554507.106731,1,0,34.0,53.64
101,14,1766554478,1766554507.095473,1,0,32.6,63.04
101,14,1766554478,1766554507.095473,1,0,25.91,60.5
101,16,1766554480,1766554507.1015909,1,0,22.41,62.93
101,16,1766554482,1766554507.1015909,1,0,21.07,45.46
101,17,1766554484,1766554507.0956907,1,0,25.29,58.63
101,17,1766554486,1766554507.0956907,1,0,25.53,63.38
101,19,1766554488,1766554507.103674,1,0,32.17,46.43
101,19,1766554490,1766554507.103674,1,0,23.79,49.86
101,21,1766554492,1766554507.1064427,1,0,23.28,45.75
101,21,1766554494,1766554507.1064427,1,0,27.2,63.95
101,23,1766554496,1766554507.0957923,1,0,27.2,45.53
101,23,1766554498,1766554507.0957923,1,0,31.51,69.08
101,25,1766554500,1766554507.09512,1,0,33.35,54.77
101,25,1766554502,1766554507.09512,1,0,31.3,60.95
101,26,1766554504,1766554507.1075692,1,0,24.18,60.91
101,26,1766554506,1766554507.1075692,1,0,26.78,42.09
101,8,1766554466,1766554507.6214314,1,0,26.47,49.74
101,8,1766554468,1766554507.6214314,1,0,28.4,43.93
101,12,1766554474,1766554507.619928,1,0,34.28,47.65
101,12,1766554476,1766554507.619928,1,0,34.0,53.64
101,16,1766554480,1766554507.6217225,1,0,22.41,62.93
101,16,1766554482,1766554507.6217225,1,0,21.07,45.46
101,17,1766554484,1766554507.620093,1,0,25.29,58.63
101,17,1766554486,1766554507.620093,1,0,25.53,63.38
101,19,1766554488,1766554507.6207056,1,0,32.17,46.43
101,19,1766554490,1766554507.6207056,1,0,23.79,49.86
101,23,1766554496,1766554507.6195693,1,0,27.2,45.53
101,23,1766554498,1766554507.6195693,1,0,31.51,69.08
101,25,1766554500,1766554507.6204302,1,0,33.35,54.77
101,25,1766554502,1766554507.6204302,1,0,31.3,60.95
101,26,1766554504,1766554507.6210575,1,0,24.18,60.91
101,26,1766554506,1766554507.6210575,1,0,26.78,42.09
101,10,1766554470,1766554507.6305282,1,0,27.12,43.14
101,10,1766554472,1766554507.6305282,1,0,34.7,44.03
101,14,1766554478,1766554507.626818,1,0,32.6,63.04
101,14,1766554478,1766554507.626818,1,0,25.91,60.5
101,21,1766554492,1766554507.6272647,1,0,23.28,45.75
101,21,1766554494,1766554507.6272647,1,0,27.2,63.95
101,8,1766554466,1766554508.1461859,1,0,26.47,49.74
101,8,1766554468,1766554508.1461859,1,0,28.4,43.93
101,10,1766554470,1766554508.152246,1,0,27.12,43.14
101,10,1766554472,1766554508.152246,1,0,34.7,44.03
101,12,1766554474,1766554508.1583712,1,0,34.28,47.65
101,12,1766554476,1766554508.1583712,1,0,34.0,53.64
101,14,1766554478,1766554508.1458492,1,0,32.6,63.04
101,14,1766554478,1766554508.1458492,1,0,25.91,60.5
101,16,1766554480,1766554508.1617112,1,0,22.41,62.93
101,16,1766554482,1766554508.1617112,1,0,21.07,45.46
101,17,1766554484,1766554508.154803,1,0,25.29,58.63
101,17,1766554486,1766554508.154803,1,0,25.53,63.38
101,19,1766554488,1766554508.1602898,1,0,32.17,46.43
101,19,1766554490,1766554508.1602898,1,0,23.79,49.86
101,21,1766554492,1766554508.1532314,1,0,23.28,45.75
101,21,1766554494,1766554508.1532314,1,0,27.2,63.95
101,23,1766554496,1766554508.1559577,1,0,27.2,45.53
101,23,1766554498,1766554508.1559577,1,0,31.51,69.08
101,25,1766554500,1766554508.1621082,1,0,33.35,54.77
101,25,1766554502,1766554508.1621082,1,0,31.3,60.95
101,26,1766554504,1766554508.1556993,1,0,24.18,60.91
101,26,1766554506,1766554508.1556993,1,0,26.78,42.09
101,8,1766554466,1766554508.685155,1,0,26.47,49.74
101,8,1766554468,1766554508.685155,1,0,28.4,43.93
101,10,1766554470,1766554508.6839855,1,0,27.12,43.14
101,10,1766554472,1766554508.6839855,1,0,34.7,44.03
101,12,1766554474,1766554508.679648,1,0,34.28,47.65
101,12,1766554476,1766554508.679648,1,0,34.0,53.64
101,14,1766554478,1766554508.6819804,1,0,32.6,63.04
101,14,1766554478,1766554508.6819804,1,0,25.91,60.5
101,16,1766554480,1766554508.6842208,1,0,22.41,62.93
101,16,1766554482,1766554508.6842208,1,0,21.07,45.46
101,17,1766554484,1766554508.6817436,1,0,25.29,58.63
101,17,1766554486,1766554508.6817436,1,0,25.53,63.38
101,19,1766554488,1766554508.6793654,1,0,32.17,46.43
101,19,1766554490,1766554508.6793654,1,0,23.79,49.86
101,21,1766554492,1766554508.6801336,1,0,23.28,45.75
101,21,1766554494,1766554508.6801336,1,0,27.2,63.95
101,23,1766554496,1766554508.679073,1,0,27.2,45.53
101,23,1766554498,1766554508.679073,1,0,31.51,69.08
101,25,1766554500,1766554508.6858807,1,0,33.35,54.77
101,25,1766554502,1766554508.6858807,1,0,31.3,60.95
101,26,1766554504,1766554508.67986,1,0,24.18,60.91
101,26,1766554506,1766554508.67986,1,0,26.78,42.09
101,28,1766554507,1766554507.9488144,0,0,26.26,61.54
101,28,1766554508,1766554507.9488144,0,0,28.47,41.15
101,28,1766554507,1766554508.2284675,1,0,26.26,61.54
101,28,1766554508,1766554508.2284675,1,0,28.47,41.15
101,28,1766554507,1766554508.7371948,1,0,26.26,61.54
101,28,1766554508,1766554508.7371948,1,0,28.47,41.15
101,8,1766554466,1766554509.2052162,1,0,26.47,49.74
101,8,1766554466,1766554509.2260869,1,0,26.47,49.74
101,8,1766554468,1766554509.2052162,1,0,28.4,43.93
101,8,1766554468,1766554509.2260869,1,0,28.4,43.93
101,10,1766554470,1766554509.1971173,1,0,27.12,43.14
101,10,1766554470,1766554509.2387197,1,0,27.12,43.14
101,10,1766554472,1766554509.1971173,1,0,34.7,44.03
101,10,1766554472,1766554509.2387197,1,0,34.7,44.03
101,12,1766554474,1766554509.1986444,1,0,34.28,47.65
101,12,1766554474,1766554509.2255573,1,0,34.28,47.65
101,12,1766554476,1766554509.1986444,1,0,34.0,53.64
101,12,1766554476,1766554509.2255573,1,0,34.0,53.64
101,14,1766554478,1766554509.197593,1,0,32.6,63.04
101,14,1766554478,1766554509.197593,1,0,25.91,60.5
101,14,1766554478,1766554509.2297485,1,0,32.6,63.04
101,14,1766554478,1766554509.2297485,1,0,25.91,60.5
101,16,1766554480,1766554509.2001543,1,0,22.41,62.93
101,16,1766554480,1766554509.225921,1,0,22.41,62.93
101,16,1766554482,1766554509.2001543,1,0,21.07,45.46
101,16,1766554482,1766554509.225921,1,0,21.07,45.46
101,17,1766554484,1766554509.1980486,1,0,25.29,58.63
101,17,1766554484,1766554509.2300446,1,0,25.29,58.63
101,17,1766554486,1766554509.1980486,1,0,25.53,63.38
101,17,1766554486,1766554509.2300446,1,0,25.53,63.38
101,19,1766554488,1766554509.2063513,1,0,32.17,46.43
101,19,1766554488,1766554509.2321045,1,0,32.17,46.43
101,19,1766554490,1766554509.2063513,1,0,23.79,49.86
101,19,1766554490,1766554509.2321045,1,0,23.79,49.86
101,21,1766554492,1766554509.2014816,1,0,23.28,45.75
101,21,1766554492,1766554509.2282476,1,0,23.28,45.75
101,21,1766554494,1766554509.2014816,1,0,27.2,63.95
101,21,1766554494,1766554509.2282476,1,0,27.2,63.95
101,23,1766554496,1766554509.1987405,1,0,27.2,45.53
101,23,1766554496,1766554509.2264225,1,0,27.2,45.53
101,23,1766554498,1766554509.1987405,1,0,31.51,69.08
101,23,1766554498,1766554509.2264225,1,0,31.51,69.08
101,25,1766554500,1766554509.1998646,1,0,33.35,54.77
101,25,1766554500,1766554509.228606,1,0,33.35,54.77
101,25,1766554502,1766554509.1998646,1,0,31.3,60.95
101,25,1766554502,1766554509.228606,1,0,31.3,60.95
101,26,1766554504,1766554509.1982949,1,0,24.18,60.91
101,26,1766554504,1766554509.2347114,1,0,24.18,60.91
101,26,1766554506,1766554509.1982949,1,0,26.78,42.09
101,26,1766554506,1766554509.2347114,1,0,26.78,42.09
101,28,1766554507,1766554509.231192,1,0,26.26,61.54
101,28,1766554508,1766554509.231192,1,0,28.47,41.15
101,29,1766554509,1766554509.685671
101,8,1766554466,1766554509.7278821,1,0,26.47,49.74
101,8,1766554468,1766554509.7278821,1,0,28.4,43.93
101,10,1766554470,1766554509.728027,1,0,27.12,43.14
101,10,1766554472,1766554509.728027,1,0,34.7,44.03
101,12,1766554474,1766554509.7317932,1,0,34.28,47.65
101,12,1766554476,1766554509.7317932,1,0,34.0,53.64
101,17,1766554484,1766554509.7332027,1,0,25.29,58.63
101,17,1766554486,1766554509.7332027,1,0,25.53,63.38
101,19,1766554488,1766554509.7311175,1,0,32.17,46.43
101,19,1766554490,1766554509.7311175,1,0,23.79,49.86
101,23,1766554496,1766554509.7280052,1,0,27.2,45.53
101,23,1766554498,1766554509.7280052,1,0,31.51,69.08
101,25,1766554500,1766554509.730265,1,0,33.35,54.77
101,25,1766554502,1766554509.730265,1,0,31.3,60.95
101,14,1766554478,1766554509.74174,1,0,32.6,63.04
101,14,1766554478,1766554509.74174,1,0,25.91,60.5
101,16,1766554480,1766554509.737907,1,0,22.41,62.93
101,16,1766554482,1766554509.737907,1,0,21.07,45.46
101,21,1766554492,1766554509.735511,1,0,23.28,45.75
101,21,1766554494,1766554509.735511,1,0,27.2,63.95
101,26,1766554504,1766554509.742023,1,0,24.18,60.91
101,26,1766554506,1766554509.742023,1,0,26.78,42.09
101,28,1766554507,1766554509.7376564,1,0,26.26,61.54
101,28,1766554508,1766554509.7376564,1,0,28.47,41.15
101,10,1766554470,1766554510.2296479,1,0,27.12,43.14
101,10,1766554472,1766554510.2296479,1,0,34.7,44.03
101,23,1766554496,1766554510.2330365,1,0,27.2,45.53
101,23,1766554498,1766554510.2330365,1,0,31.51,69.08
101,25,1766554500,1766554510.23048,1,0,33.35,54.77
101,25,1766554502,1766554510.23048,1,0,31.3,60.95
101,8,1766554466,1766554510.2370317,1,0,26.47,49.74
101,8,1766554468,1766554510.2370317,1,0,28.4,43.93
101,12,1766554474,1766554510.2402234,1,0,34.28,47.65
101,12,1766554476,1766554510.2402234,1,0,34.0,53.64
101,14,1766554478,1766554510.241871,1,0,32.6,63.04
101,14,1766554478,1766554510.241871,1,0,25.91,60.5
101,16,1766554480,1766554510.2367404,1,0,22.41,62.93
101,16,1766554482,1766554510.2367404,1,0,21.07,45.46
101,17,1766554484,1766554510.240509,1,0,25.29,58.63
101,17,1766554486,1766554510.240509,1,0,25.53,63.38
101,19,1766554488,1766554510.2463415,1,0,32.17,46.43
101,19,1766554490,1766554510.2463415,1,0,23.79,49.86
101,21,1766554492,1766554510.2342684,1,0,23.28,45.75
101,21,1766554494,1766554510.2342684,1,0,27.2,63.95
101,26,1766554504,1766554510.234559,1,0,24.18,60.91
101,26,1766554506,1766554510.234559,1,0,26.78,42.09
101,28,1766554507,1766554510.2469714,1,0,26.26,61.54
101,28,1766554508,1766554510.2469714,1,0,28.47,41.15
101,8,1766554466,1766554510.74404,1,0,26.47,49.74
101,8,1766554468,1766554510.74404,1,0,28.4,43.93
101,10,1766554470,1766554510.74369,1,0,27.12,43.14
101,10,1766554472,1766554510.74369,1,0,34.7,44.03
101,12,1766554474,1766554510.7405946,1,0,34.28,47.65
101,12,1766554476,1766554510.7405946,1,0,34.0,53.64
101,14,1766554478,1766554510.7511988,1,0,32.6,63.04
101,14,1766554478,1766554510.7511988,1,0,25.91,60.5
101,16,1766554480,1766554510.7472763,1,0,22.41,62.93
101,16,1766554482,1766554510.7472763,1,0,21.07,45.46
101,17,1766554484,1766554510.7485046,1,0,25.29,58.63
101,17,1766554486,1766554510.7485046,1,0,25.53,63.38
101,19,1766554488,1766554510.7469301,1,0,32.17,46.43
101,19,1766554490,1766554510.7469301,1,0,23.79,49.86
101,21,1766554492,1766554510.7446163,1,0,23.28,45.75
101,21,1766554494,1766554510.7446163,1,0,27.2,63.95
101,23,1766554496,1766554510.7348824,1,0,27.2,45.53
101,23,1766554498,1766554510.7348824,1,0,31.51,69.08
101,25,1766554500,1766554510.7402878,1,0,33.35,54.77
101,25,1766554502,1766554510.7402878,1,0,31.3,60.95
101,26,1766554504,1766554510.7336323,1,0,24.18,60.91
101,26,1766554506,1766554510.7336323,1,0,26.78,42.09
101,28,1766554507,1766554510.7450616,1,0,26.26,61.54
101,28,1766554508,1766554510.7450616,1,0,28.47,41.15
101,8,1766554466,1766554511.2530303,1,0,26.47,49.74
101,8,1766554468,1766554511.2530303,1,0,28.4,43.93
101,10,1766554470,1766554511.2522717,1,0,27.12,43.14
101,10,1766554472,1766554511.2522717,1,0,34.7,44.03
101,12,1766554474,1766554511.246139,1,0,34.28,47.65
101,12,1766554476,1766554511.246139,1,0,34.0,53.64
101,14,1766554478,1766554511.2487528,1,0,32.6,63.04
101,14,1766554478,1766554511.2487528,1,0,25.91,60.5
101,16,1766554480,1766554511.2492177,1,0,22.41,62.93
101,16,1766554482,1766554511.2492177,1,0,21.07,45.46
101,17,1766554484,1766554511.253575,1,0,25.29,58.63
101,17,1766554486,1766554511.253575,1,0,25.53,63.38
101,19,1766554488,1766554511.2464333,1,0,32.17,46.43
101,19,1766554490,1766554511.2464333,1,0,23.79,49.86
101,21,1766554492,1766554511.2469914,1,0,23.28,45.75
101,21,1766554494,1766554511.2469914,1,0,27.2,63.95
101,23,1766554496,1766554511.2496512,1,0,27.2,45.53
101,23,1766554498,1766554511.2496512,1,0,31.51,69.08
101,25,1766554500,1766554511.2526124,1,0,33.35,54.77
101,25,1766554502,1766554511.2526124,1,0,31.3,60.95
101,26,1766554504,1766554511.248389,1,0,24.18,60.91
101,26,1766554506,1766554511.248389,1,0,26.78,42.09
101,28,1766554507,1766554511.2468042,1,0,26.26,61.54
101,28,1766554508,1766554511.2468042,1,0,28.47,41.15
101,8,1766554466,1766554511.7447622,1,0,26.47,49.74
101,8,1766554468,1766554511.7447622,1,0,28.4,43.93
101,10,1766554470,1766554511.7428036,1,0,27.12,43.14
101,10,1766554472,1766554511.7428036,1,0,34.7,44.03
101,12,1766554474,1766554511.7544558,1,0,34.28,47.65
101,12,1766554476,1766554511.7544558,1,0,34.0,53.64
101,14,1766554478,1766554511.745599,1,0,32.6,63.04
101,14,1766554478,1766554511.745599,1,0,25.91,60.5
101,16,1766554480,1766554511.7530186,1,0,22.41,62.93
101,16,1766554482,1766554511.7530186,1,0,21.07,45.46
101,17,1766554484,1766554511.7565236,1,0,25.29,58.63
101,17,1766554486,1766554511.7565236,1,0,25.53,63.38
101,19,1766554488,1766554511.7452953,1,0,32.17,46.43
101,19,1766554490,1766554511.7452953,1,0,23.79,49.86
101,21,1766554492,1766554511.743662,1,0,23.28,45.75
101,21,1766554494,1766554511.743662,1,0,27.2,63.95
101,23,1766554496,1766554511.7567396,1,0,27.2,45.53
101,23,1766554498,1766554511.7567396,1,0,31.51,69.08
101,25,1766554500,1766554511.7438636,1,0,33.35,54.77
101,25,1766554502,1766554511.7438636,1,0,31.3,60.95
101,26,1766554504,1766554511.7444668,1,0,24.18,60.91
101,26,1766554506,1766554511.7444668,1,0,26.78,42.09
101,28,1766554507,1766554511.7433066,1,0,26.26,61.54
101,28,1766554508,1766554511.7433066,1,0,28.47,41.15
101,30,1766554509,1766554511.958854,0,0,20.99,67.83
101,30,1766554511,1766554511.958854,0,0,24.68,57.62
101,8,1766554466,1766554512.2432282,1,0,26.47,49.74
101,8,1766554468,1766554512.2432282,1,0,28.4,43.93
101,10,1766554470,1766554512.2416606,1,0,27.12,43.14
101,10,1766554472,1766554512.2416606,1,0,34.7,44.03
101,12,1766554474,1766554512.244808,1,0,34.28,47.65
101,12,1766554476,1766554512.244808,1,0,34.0,53.64
101,14,1766554478,1766554512.248346,1,0,32.6,63.04
101,14,1766554478,1766554512.248346,1,0,25.91,60.5
101,16,1766554480,1766554512.2436209,1,0,22.41,62.93
101,16,1766554482,1766554512.2436209,1,0,21.07,45.46
101,17,1766554484,1766554512.2557771,1,0,25.29,58.63
101,17,1766554486,1766554512.2557771,1,0,25.53,63.38
101,19,1766554488,1766554512.244562,1,0,32.17,46.43
101,19,1766554490,1766554512.244562,1,0,23.79,49.86
101,21,1766554492,1766554512.2524905,1,0,23.28,45.75
101,21,1766554494,1766554512.2524905,1,0,27.2,63.95
101,23,1766554496,1766554512.2556367,1,0,27.2,45.53
101,23,1766554498,1766554512.2556367,1,0,31.51,69.08
101,25,1766554500,1766554512.2532148,1,0,33.35,54.77
101,25,1766554502,1766554512.2532148,1,0,31.3,60.95
101,26,1766554504,1766554512.254103,1,0,24.18,60.91
101,26,1766554506,1766554512.254103,1,0,26.78,42.09
101,28,1766554507,1766554512.2525215,1,0,26.26,61.54
101,28,1766554508,1766554512.2525215,1,0,28.47,41.15
101,30,1766554509,1766554512.2524166,1,0,20.99,67.83
101,30,1766554511,1766554512.2524166,1,0,24.68,57.62
101,8,1766554466,1766554512.7467008,1,0,26.47,49.74
101,8,1766554468,1766554512.7467008,1,0,28.4,43.93
101,14,1766554478,1766554512.7464087,1,0,32.6,63.04
101,14,1766554478,1766554512.7464087,1,0,25.91,60.5
101,10,1766554470,1766554512.7588289,1,0,27.12,43.14
101,10,1766554472,1766554512.7588289,1,0,34.7,44.03
101,12,1766554474,1766554512.753185,1,0,34.28,47.65
101,12,1766554476,1766554512.753185,1,0,34.0,53.64
101,16,1766554480,1766554512.7540193,1,0,22.41,62.93
101,16,1766554482,1766554512.7540193,1,0,21.07,45.46
101,17,1766554484,1766554512.7523775,1,0,25.29,58.63
101,17,1766554486,1766554512.7523775,1,0,25.53,63.38
101,19,1766554488,1766554512.7594662,1,0,32.17,46.43
101,19,1766554490,1766554512.7594662,1,0,23.79,49.86
101,21,1766554492,1766554512.759833,1,0,23.28,45.75
101,21,1766554494,1766554512.759833,1,0,27.2,63.95
101,23,1766554496,1766554512.7596977,1,0,27.2,45.53
101,23,1766554498,1766554512.7596977,1,0,31.51,69.08
101,25,1766554500,1766554512.7521198,1,0,33.35,54.77
101,25,1766554502,1766554512.7521198,1,0,31.3,60.95
101,26,1766554504,1766554512.7602031,1,0,24.18,60.91
101,26,1766554506,1766554512.7602031,1,0,26.78,42.09
101,28,1766554507,1766554512.7623887,1,0,26.26,61.54
101,28,1766554508,1766554512.7623887,1,0,28.47,41.15
101,30,1766554509,1766554512.7534778,1,0,20.99,67.83
